,CB2010,ZipCode,Address,BldgClass,LandUse,OwnerType,OwnerName,LotArea,BldgArea,RetailArea,GarageArea,NumBldgs,NumFloors,UnitsRes,UnitsTotal,BldgFront,BldgDepth,LotType,BsmtCode,YearAlter1,XCoord,YCoord,ZoneMap,SHAPE_Leng,SHAPE_Area,Avg. listing price,Avg. sales price,Median sales price,Price per sqft,Trulia popularity,lat,lng
217,1001.0,10016,"205 EAST 38 STREET, New York",G1,10,,I BLDG CO  INC,4898,23506,0,19642,1,5,0,2,56,69,5,2,2006,990992,211872,8d,313.779997085,4977.56405747,1934550,1266856,1155000,1376,13,40.7482088,-73.9756656
218,2005.0,10016,"243 EAST 36 STREET, New York",G7,10,,S & M ENTERPRISES,1975,0,0,0,0,0,0,0,0,0,5,5,0,991086,211237,8d,249.527931985,2095.20388894,1934550,1266856,1155000,1376,13,40.746474,-73.9753269
219,2005.0,10016,"237 EAST 36 STREET, New York",G7,10,P,S & M ENTERPRISES,5925,0,0,0,0,0,0,0,0,0,5,5,0,991051,211256,8d,329.52724571,6285.8047928,1934550,1266856,1155000,1376,13,40.746527,-73.975454
220,1010.0,10016,"417 EAST 37 STREET, New York",G1,10,P,RED RIVER PARTNERS LL,21075,34000,0,34000,1,2,0,1,197,115,3,5,1953,992311,210906,8d,628.240967156,22323.5950982,1934550,1266856,1155000,1376,13,40.7453771,-73.9706652
221,2005.0,10016,"245 EAST 36 STREET, New York",G7,10,,S & M ENTERPRISES LLC,1555,0,0,0,1,0,0,0,0,0,5,5,0,991097,211213,8d,201.430599504,1682.25240009,1934550,1266856,1155000,1376,13,40.7464224,-73.9753032
222,2005.0,10016,"665 2 AVENUE, New York",G7,10,,S & M ENTERPRISES,2102,0,0,0,1,0,0,0,0,0,5,5,0,991144,211191,8d,221.20509509400003,2223.11376096,1934550,1266856,1155000,1376,13,40.746345,-73.975118
223,2001.0,10016,"EAST 40 STREET, New York",G7,10,P,STAMFORD STRAWBERRYET,1640,0,0,0,0,0,0,0,0,0,5,5,0,991431,212047,8d,250.59172036,1908.02509307,1934550,1266856,1155000,1376,13,40.7499533,-73.9764869
224,4000.0,10016,"EAST 39 STREET, New York",G6,10,,616 FIRST REALTY CORP,32364,0,0,0,0,0,0,0,0,0,4,5,0,992171,211577,8d,734.222464303,33313.7909306,1934550,1266856,1155000,1376,13,40.7493643,-73.97704940000001
225,2005.0,10016,"669 2 AVENUE, New York",G7,10,,S & M ENTERPRISES,1573,0,0,0,1,0,0,0,0,0,5,5,0,991155,211211,8d,208.825117288,1701.89058811,1934550,1266856,1155000,1376,13,40.746396,-73.9750789
226,2005.0,10016,"671 2 AVENUE, New York",G7,10,,S & M ENTERPRISES,1840,0,0,0,0,0,0,0,0,0,5,5,0,991157,211233,8d,249.298372658,2000.73052999,1934550,1266856,1155000,1376,13,40.746453,-73.97507499999999
227,1000.0,10017,"213 EAST 43 STREET, New York",G1,10,,BLDG 44 DEVELOPERS LL,7531,50120,0,50120,1,10,0,1,50,100,4,0,2015,991762,213005,8d,515.713437977,7917.26684329,2055206,1157000,1115000,1332,16,40.7514255,-73.972943
228,1013.0,10017,"131 EAST 47 STREET, New York",G1,10,,LEX 47TH DEVELOPMENT,10545,67246,5846,55940,4,11,0,1,55,100,5,2,1971,991749,214174,8d,411.063215131,10556.2986188,2055206,1157000,1115000,1332,16,40.7545689,-73.97300899999999
229,2000.0,10017,"344 EAST 46 STREET, New York",G7,10,P,REPUBLIC OF TURKEY,4016,0,0,0,1,0,0,0,0,0,5,5,0,992935,213038,8d,284.612159365,4073.7645092,2055206,1157000,1115000,1332,16,40.751411,-73.968656
230,3000.0,10017,"308 EAST 48 STREET, New York",G1,10,,310 COMPANY LLC,12552,61700,0,61200,1,4,0,1,125,100,5,2,1985,992866,213673,8d,456.71800968699995,12882.5789198,2055206,1157000,1115000,1332,16,40.753148,-73.9689099
231,2002.0,10018,"462 10 AVENUE, New York",G6,10,P,SHERWOOD 36 ASSOCIATE,2467,0,0,0,0,0,0,0,0,0,5,5,0,984798,214555,8d,261.06398582,2795.36250229,5174687,1345000,1070000,1661,41,40.755577,-73.998007
232,3002.0,10018,"441 WEST 37 STREET, New York",G2,10,P,D SOLNICK DESIGN & DE,2469,4375,0,0,1,2,0,1,25,70,5,1,1984,985181,214800,8d,255.50671192099998,2580.39918584,5174687,1345000,1070000,1661,41,40.7562683,-73.9966273
233,2000.0,10018,"451 9 AVENUE, New York",G6,10,,"451 9TH AVENUE,",24192,0,0,0,0,0,0,0,0,0,3,5,0,985376,214164,8d,725.092622233,26271.3482141999,5174687,1345000,1070000,1661,41,40.754509,-73.995944
234,1039.0,10018,"512 WEST 36 STREET, New York",G7,10,,511 WEST 35TH STREET,2469,0,0,0,0,0,0,0,0,0,5,5,0,984499,214706,8d,253.254909972,2516.729785,5174687,1345000,1070000,1661,41,40.755996,-73.999106
235,1015.0,10018,"547 WEST 38 STREET, New York",G7,10,,540 WEST 39 LLC,12344,0,0,0,0,0,0,0,0,0,5,5,0,984457,215499,8d,446.505652021,12296.1576949,5174687,1345000,1070000,1661,41,40.758197,-73.99909199999999
236,1004.0,10018,"545 WEST 37 STREET, New York",G1,10,,PANORAMIC HUDSON LLC,2469,350,0,350,1,1,0,1,25,94,5,0,1920,984373,215251,8d,253.207401611,2546.99456556,5174687,1345000,1070000,1661,41,40.7574988,-73.9995544
237,1039.0,10018,"506 WEST 36 STREET, New York",G7,10,P,511 WEST 35TH STREET,7406,0,0,0,0,0,0,0,0,0,5,5,0,984543,214682,8d,357.20906099900003,7815.23885108,5174687,1345000,1070000,1661,41,40.75593,-73.998947
238,3003.0,10018,"434 WEST 37 STREET, New York",G7,10,P,EXG 430W37LLC,4937,0,0,0,0,0,0,0,0,0,5,5,0,985160,214634,8d,305.44754837,5145.12211025,5174687,1345000,1070000,1661,41,40.755805,-73.996712
239,2002.0,10018,"452 10 AVENUE, New York",G6,10,P,SHERWOOD 36 ASSOCIATE,2475,0,0,0,0,0,0,0,0,0,3,5,0,984811,214578,8d,260.166253642,2748.9092478,5174687,1345000,1070000,1661,41,40.7554257,-73.9981732
240,1015.0,10018,"535 WEST 38 STREET, New York",G2,10,P,528-534 WEST 39 L.L.C,19800,51845,0,51845,1,4,0,1,100,198,4,2,2000,984656,215503,8d,704.269576968,19172.2589571,5174687,1345000,1070000,1661,41,40.758121,-73.998734
241,1015.0,10018,"514 WEST 38 STREET, New York",G1,10,P,MORLOU REALTY ASSOCIA,14225,14200,0,14200,1,1,0,2,65,197,4,0,1969,984767,215407,8d,593.868871312,14172.016363,5174687,1345000,1070000,1661,41,40.7578629,-73.99813329999999
242,2002.0,10018,"452 10 AVENUE, New York",G6,10,P,SHERWOOD 36 ASSOCIATE,12333,0,0,0,3,0,0,0,0,0,5,5,0,984762,214489,8d,454.205270896,12793.5132318,5174687,1345000,1070000,1661,41,40.7554257,-73.9981732
243,1039.0,10018,"451 10 AVENUE, New York",G6,10,P,"SUPERPARK REALTY, LLC",17275,0,0,0,0,0,0,0,0,0,3,5,0,984557,214569,8d,549.548033846,17452.9391849,5174687,1345000,1070000,1661,41,40.755614,-73.998896
244,3003.0,10018,"430 WEST 37 STREET, New York",G1,10,P,EXG 430W37LLC,4937,18702,0,17702,1,4,0,1,50,98,5,2,1925,985204,214610,8d,306.574065536,5202.87166535,5174687,1345000,1070000,1661,41,40.7557461,-73.9965501
245,1004.0,10018,"462 11 AVENUE, New York",G1,10,P,BIFROST LAND LLC,14810,4938,4938,0,4,2,0,1,25,99,5,2,1920,984261,215416,8d,501.62587905699996,15067.4411566,5174687,1345000,1070000,1661,41,40.75784100000001,-74.000075
246,2006.0,10018,"405 WEST 38 STREET, New York",G6,10,P,"509 NINTH AVENUE, LL",3184,0,0,0,0,0,0,0,0,0,5,5,0,985682,214821,8d,336.878623944,4083.34261344,5174687,1345000,1070000,1661,41,40.7561835,-73.99467
247,1003.0,10018,"310 WEST 39 STREET, New York",G1,10,P,LIBSHAP REALTY CORP,4937,27473,0,27473,1,6,0,1,50,99,5,2,1940,986457,214505,8d,303.90626472,5138.15471622,5174687,1345000,1070000,1661,41,40.7554405,-73.99204449999999
248,2002.0,10018,"554 10 AVENUE, New York",G7,10,P,COVENANT HOUSE,2528,0,0,0,0,0,0,0,0,0,3,5,0,985417,215704,8d,209.51684187400002,2592.99229627,5174687,1345000,1070000,1661,41,40.758731,-73.99578
249,1004.0,10018,"525 11 AVENUE, New York",G1,10,P,NYC TRANSITY AUTHORIT,158000,613699,0,613699,1,2,0,1,185,800,3,5,1968,984127,216326,8c,2010.90114633,161205.994171,5174687,1345000,1070000,1661,41,40.760454,-74.0004359
250,1005.0,10018,"495 11 AVENUE, New York",G7,10,C,DCAS,24687,0,0,0,0,0,0,0,0,0,3,5,0,984300,215937,8d,650.814581192,25149.0032683,5174687,1345000,1070000,1661,41,40.7594909,-74.00028089999999
251,1009.0,10018,"476 11 AVENUE, New York",G7,10,P,555 WEST 38 LLC,22225,0,0,0,0,0,0,0,0,0,3,5,0,984366,215601,8d,646.954766253,22186.7059631,5174687,1345000,1070000,1661,41,40.7584215,-73.9999198
252,2006.0,10019,"631 WEST 50 STREET, New York",G6,10,P,"JAFROG REALTY, LLC",7590,0,0,0,0,0,0,0,0,0,5,5,0,985371,218600,8c,360.29643801,7939.20884485,3344578,1374868,1276500,1544,8,40.766689,-73.995941
253,2006.0,10019,"638 WEST 51 STREET, New York",G6,10,P,ENTERPRISE 51 PARKING,5021,0,0,0,1,0,0,0,0,0,3,5,0,985321,218744,8c,308.998456881,5426.40396395,3344578,1374868,1276500,1544,8,40.767079,-73.9961189
254,2006.0,10019,"634 WEST 51 STREET, New York",G6,10,P,ENTERPRISE 51 PARKING,5021,0,0,0,0,0,0,0,0,0,5,5,0,985366,218719,8c,298.478586728,4897.59696224,3344578,1374868,1276500,1544,8,40.767012,-73.99596
255,2006.0,10019,"622 WEST 51 STREET, New York",G6,10,P,"JAFROG REALTY, LLC",17550,0,0,0,0,0,0,0,0,0,4,5,0,985438,218646,8c,661.463702035,17851.4709806,3344578,1374868,1276500,1544,8,40.766799,-73.995685
256,4001.0,10019,"WEST 49 STREET, New York",G7,10,P,49 WEST ASSOCIATES LL,2510,0,0,0,0,0,0,0,0,0,5,5,0,986852,217301,8c,257.854724093,2570.07358747,3344578,1374868,1276500,1544,8,40.7621306,-73.9876675
257,1000.0,10019,"304 WEST 49 STREET, New York",G1,10,,304 WEST 49TH GARAGE,5028,28245,0,28245,1,6,0,1,50,100,5,2,1930,987760,216799,8c,313.570683239,5460.74369157,3344578,1374868,1276500,1544,8,40.7617466,-73.9873301
258,2000.0,10019,"WEST 52 STREET, New York",G6,10,,JAY B. WEST LLC,9500,0,0,0,0,0,0,0,0,0,4,5,0,987771,217681,8c,556.821420782,9665.40023819,3344578,1374868,1276500,1544,8,40.7641402,-73.9866172
259,1006.0,10019,"505 WEST 57 STREET, New York",G2,10,P,COLON COMPANY LLC,4100,11380,0,9429,1,3,0,1,25,161,5,0,1984,987340,219679,8c,386.393990388,4302.03367414,3344578,1374868,1276500,1544,8,40.7697112,-73.9888215
260,2005.0,10019,"612 WEST 52 STREET, New York",G1,10,P,PARK VIEW REALTY ASSO,10042,34823,0,0,2,3,0,1,25,100,5,0,2004,985645,218863,8c,404.012729429,10201.5745754,3344578,1374868,1276500,1544,8,40.7674953,-73.9947928
261,3000.0,10019,"411 WEST 55 STREET, New York",G1,10,,55TH STREET LLC,5325,30432,0,30432,1,6,0,1,50,103,5,2,1911,987786,218756,8c,312.594906944,5364.14516921,3344578,1374868,1276500,1544,8,40.76711100000001,-73.9872319
262,4000.0,10019,"792 10 AVENUE, New York",G1,10,,23-24 ASSOCIATES LLC,7530,15000,0,15000,1,2,0,1,100,75,3,2,1983,987018,218583,8c,357.88606261,7839.01208158,3344578,1374868,1276500,1544,8,40.76664299999999,-73.99000099999999
263,2005.0,10019,"629 WEST 51 STREET, New York",G7,10,,51ST STREET REALTY IN,7510,1000,0,0,1,1,0,0,0,20,5,5,2008,985476,218841,8c,356.20759553,7775.37532489,3344578,1374868,1276500,1544,8,40.7674585,-73.9955557
264,3001.0,10019,"417 WEST 54 STREET, New York",G2,10,,AUTOMOBILE CLUB NY,9000,18034,0,18034,1,2,0,4,75,125,5,2,1987,987610,218564,8c,397.029110556,9313.01783965,3344578,1374868,1276500,1544,8,40.766604,-73.98786799999999
265,2006.0,10019,"623 WEST 50 STREET, New York",G7,10,,JOSSELYN ESTATES LTD,5021,0,0,0,0,0,0,0,0,0,5,5,0,985468,218546,8c,302.30741006,4945.46827757,3344578,1374868,1276500,1544,8,40.766538,-73.99558499999999
266,2006.0,10019,"614 WEST 51 STREET, New York",G7,10,,JOSSELYN ESTATES LTD,9998,0,0,0,0,0,0,0,0,0,5,5,0,985541,218622,8c,393.98963419,9697.26587435,3344578,1374868,1276500,1544,8,40.766745,-73.99533199999999
267,4000.0,10019,"446 WEST 54 STREET, New York",G2,10,,"446 WEST 54TH STREET,",2510,4450,0,2450,1,2,0,1,25,98,5,0,1995,987244,218576,8c,255.015639082,2514.75237806,3344578,1374868,1276500,1544,8,40.7666635,-73.98926019999999
268,1004.0,10019,"677 11 AVENUE, New York",G6,10,,677 ELEVENTH AVENUE R,10057,0,0,0,0,0,0,0,0,0,5,5,0,985476,218073,8c,456.88198476400004,10082.925633,3344578,1374868,1276500,1544,8,40.7649833,-73.99569389999999
269,1002.0,10019,"225 WEST 49 STREET, New York",G1,10,,"ASTOR OPERATING CO.,",7530,27618,0,27618,1,4,0,1,75,42,5,2,1920,988328,216666,8c,353.989596291,7597.61905533,3344578,1374868,1276500,1544,8,40.7613632,-73.98528
270,4000.0,10019,"WEST END AVENUE, New York",G6,10,,"CRP/EXTELL PARCEL N,",47445,0,0,0,1,0,0,0,0,0,5,5,0,986539,220775,8c,923.913839287,52637.730716,3344578,1374868,1276500,1544,8,40.7869408,-73.97928759999999
271,1000.0,10019,"23 WEST 55 STREET, New York",G1,10,,LFG ENTERPRISES,4267,54420,1000,53420,1,12,0,1,43,100,5,2,1989,990889,217032,8c,300.182640287,4641.80780488,3344578,1374868,1276500,1544,8,40.7623726,-73.9760453
272,4001.0,10021,"115 EAST 75 STREET, New York",G1,10,,"DUBOW, BRUCE F/B/O",7152,21770,1190,20580,1,4,0,2,70,96,5,2,1915,995013,220821,8c,350.168536756,7363.56467033,5581974,2063673,1325000,1641,11,40.7727698,-73.9611419
273,5000.0,10021,"177 EAST 73 STREET, New York",G1,10,,177 EAST 73RD ST NY A,4087,17232,0,17232,1,5,0,1,40,96,5,2,1920,995176,220126,8c,293.289957501,4327.5779339,5581974,2063673,1325000,1641,11,40.7708422,-73.96055609999999
274,3000.0,10021,"434 EAST 77 STREET, New York",G1,10,P,434 EAST 77TH STREET,5108,25541,0,25541,1,3,0,1,25,204,4,2,2005,997461,219826,9a,461.462362228,4742.66848218,5581974,2063673,1325000,1641,11,40.628742,-74.02493319999999
275,5001.0,10021,"182 EAST 73 STREET, New York",G1,10,,182 EAST 73RD STREET,2554,12145,60,12085,1,5,0,2,25,102,5,2,1910,995120,219976,8c,267.03591152900003,2895.04976369,5581974,2063673,1325000,1641,11,40.7704643,-73.9607592
276,6000.0,10021,"523 EAST 72 STREET, New York",G1,10,P,ONE EAST RIVER PLACE,8262,14718,0,14718,1,2,0,1,75,110,5,2,1986,997515,218534,9a,372.841897284,8356.77147177,5581974,2063673,1325000,1641,11,40.7666881,-73.95222179999999
277,6000.0,10021,"524 EAST 73 STREET, New York",G1,10,,"RIVER COMPANY, L.L.C",7063,41658,0,41658,1,6,0,1,75,94,5,2,1990,997565,218624,9a,339.46817421099996,7105.16908885,5581974,2063673,1325000,1641,11,40.7667367,-73.9519255
278,7000.0,10021,"332 EAST 76 STREET, New York",G1,10,,TAMGOLD GARAGE CORP,12771,47500,425,47075,1,3,0,3,125,102,5,2,1930,996473,220132,9a,461.20982930800005,13203.7827796,5581974,2063673,1325000,1641,11,40.7708896,-73.9558673
279,5000.0,10021,"355 EAST 76 STREET, New York",G1,10,,EAST 76 STREET GARAGE,7599,41814,0,41414,1,6,0,2,74,102,5,2,1929,996769,220150,9a,359.007937448,7831.96435295,5581974,2063673,1325000,1641,11,40.7709204,-73.954807
280,2003.0,10022,"154 EAST 53 STREET, New York",G1,10,,METROPOLITAN LIFE INS,5020,38602,0,38602,1,8,0,1,50,96,5,2,1988,992498,215366,8d,311.44298541,5353.04608947,5082985,1996897,1752500,1497,1,40.7577435,-73.97024739999999
281,4000.0,10022,"417 EAST 55 STREET, New York",G1,10,,"JPMORGAN CHASE BANK,",24960,65700,24000,41700,1,2,0,2,248,100,5,2,1949,994651,214949,8d,700.8982464239999,25479.8969951,5082985,1996897,1752500,1497,1,40.756657,-73.962448
282,4001.0,10022,"450 EAST 51 STREET, New York",G1,10,,ONE BEEKMAN PLACE INC,19520,19520,0,19520,1,1,0,1,0,0,5,5,2001,994169,213718,8d,779.466311177,20052.4936382,5082985,1996897,1752500,1497,1,40.753274,-73.964207
283,1000.0,10022,"EAST 53 STREET, New York",G6,10,,245 EAST 53RD STREET,2510,0,0,0,0,0,0,0,0,0,5,5,0,993223,215144,8d,255.53802249400002,2475.21071888,5082985,1996897,1752500,1497,1,40.7576288,-73.9692226
284,1000.0,10022,"240 EAST 54 STREET, New York",G1,10,,E. 54TH STREET PARTNE,10041,38000,0,37000,1,3,0,1,100,100,5,2,1925,993263,215241,8d,402.04691103199997,10096.1717038,5082985,1996897,1752500,1497,1,40.7574579,-73.9674637
285,1000.0,10022,"342 EAST 59 STREET, New York",G1,10,,BRAUSE 34059 PROPERTY,7531,41586,0,41586,1,6,0,1,75,92,5,2,1900,994560,216059,8d,358.520173984,7850.79410775,5082985,1996897,1752500,1497,1,40.7596624,-73.9626136
286,6003.0,10022,"EAST 60 STREET, New York",G6,10,,ADHP HOUSING DEVELOPM,3749,0,0,0,0,0,0,0,0,0,3,5,0,994629,216511,8c,274.986103536,3808.96692528,5082985,1996897,1752500,1497,1,40.76199700000001,-73.96570659999999
287,2003.0,10022,"403 EAST 60 STREET, New York",G1,10,,100 VARICK REALTY LLC,7531,40686,0,40686,1,6,0,1,75,100,5,2,1929,995112,216231,8c,356.580432023,7728.51845085,5082985,1996897,1752500,1497,1,40.76006719999999,-73.9606134
288,1000.0,10023,"161 WEST 61 STREET, New York",G1,10,P,WEST 62ND STREET GARA,10996,12350,0,12350,1,2,0,1,95,65,3,2,1987,988064,220438,8c,404.46431705699996,10206.0224562,5806993,1927529,1300000,1866,3,40.7715251,-73.98586619999999
289,5002.0,10023,"320 AMSTERDAM AVENUE, New York",G1,10,,BARBARA MILLER LIMITE,10217,50205,10000,40205,1,5,0,1,100,98,3,2,1970,989682,223773,8c,416.400914175,10835.6242272,5806993,1927529,1300000,1866,3,40.780879,-73.980368
290,5000.0,10024,"203 WEST 77 STREET, New York",G1,10,,"FEIG FAMILY HOLDINGS,",2554,14274,0,14274,1,6,0,1,25,95,5,2,1920,989883,224268,8c,261.00602823,2662.57313614,5044369,2115210,1777500,1505,5,40.7822035,-73.9796875
291,5000.0,10024,"214 WEST 80 STREET, New York",G1,10,,214-16 WEST 80TH LLC,4920,28186,0,28186,1,6,0,1,48,102,5,2,1940,990068,224935,5d,308.926292177,5128.40818691,5044369,2115210,1777500,1505,5,40.78407130000001,-73.9789845
292,4000.0,10024,"147 WEST 83 STREET, New York",G1,10,P,BILLIG PARKING GARAGE,7663,35315,0,35315,1,4,0,1,75,94,5,2,1910,991174,225413,5d,357.417045916,7778.13704658,5044369,2115210,1777500,1505,5,40.7855438,-73.9753047
293,4000.0,10024,"157 WEST 83 STREET, New York",G1,10,P,BILLIG REALTY CO,6054,32568,0,32568,1,5,0,1,59,92,5,2,1931,991080,225465,5d,326.017702542,6149.93211785,5044369,2115210,1777500,1505,5,40.7855109,-73.9753392
294,4001.0,10024,"138 WEST 83 STREET, New York",G1,10,,"MEDICI,",1635,3028,0,1635,1,2,0,2,16,89,5,0,2003,991110,225266,5d,243.186353688,1626.63520799,5044369,2115210,1777500,1505,5,40.7849607,-73.9752286
295,3000.0,10024,"137 WEST 89 STREET, New York",G1,10,P,MANCE GROUP LLC,5034,24320,0,24320,1,5,0,1,50,95,5,2,1910,991859,226877,5d,293.998107155,4837.44234096,5044369,2115210,1777500,1505,5,40.7894089,-73.9725218
296,4000.0,10024,"153 WEST 83 STREET, New York",G1,10,P,BILLIG PARKING GARAGE,2043,9800,0,9800,1,5,0,1,20,85,5,2,1987,991132,225436,5d,247.417259749,2074.1742458,5044369,2115210,1777500,1505,5,40.785445,-73.97513099999999
297,4001.0,10024,"AMSTERDAM AVENUE, New York",G6,10,P,82 GFG LLC,2450,0,0,0,1,0,0,1,0,0,5,5,0,990803,225312,5d,261.051989734,2824.27821691,5044369,2115210,1777500,1505,5,40.8134111,-73.9562384
298,5000.0,10024,"267 WEST 87 STREET, New York",G1,10,P,RIVERVIEW OPERATING C,10070,49600,0,49600,2,7,0,2,100,101,5,2,1916,990731,226905,5d,413.54684157199995,10677.1930323,5044369,2115210,1777500,1505,5,40.7894498,-73.97651619999999
299,3000.0,10025,"110 COLUMBUS AVENUE, New York",G1,10,P,TRINITY HOUSING CO.,17465,32425,0,32425,1,2,0,1,146,86,5,5,1969,992443,227260,5d,544.123585543,18229.2626733,2398738,1533696,1181875,1378,12,40.790443,-73.97039
300,7001.0,10025,"214 WEST 95 STREET, New York",G1,10,,"214 PARKING, LLC",5700,33130,0,33130,1,6,0,1,63,102,5,2,2006,992074,228381,5d,331.92495949799996,5784.20916527,2398738,1533696,1181875,1378,12,40.7935168,-73.9717943
301,5001.0,10025,"204 WEST 101 STREET, New York",G1,10,,KRW OPERATING CORP,9750,45665,0,44415,1,5,0,1,78,114,5,0,1927,992892,229746,5d,414.37665235699995,10048.5455588,2398738,1533696,1181875,1378,12,40.7972837,-73.9687758
302,2002.0,10025,"9 WEST 100 STREET, New York",G1,10,P,"LIBERMAN, ROBERT",5046,16488,0,16488,1,3,0,1,50,101,5,2,1920,994431,228795,5d,406.949123802,5687.49260305,2398738,1533696,1181875,1378,12,40.794649,-73.96321999999999
303,5001.0,10025,"103 WEST 108 STREET, New York",G1,10,C,HOUSING PRESERVATION,7569,21800,0,0,1,3,0,1,75,101,5,0,1929,994667,231099,5d,363.84833558,8105.11513499,2398738,1533696,1181875,1378,12,40.8009748,-73.9623742
304,4000.0,10025,"234 WEST 108 STREET, New York",G1,10,P,BILLIG REALTY CO. LLC,5004,19550,0,19550,1,4,0,1,50,100,5,2,1984,993465,231584,5d,308.548337743,5222.6535803,2398738,1533696,1181875,1378,12,40.8023361,-73.9667393
305,5000.0,10025,"205 WEST 101 STREET, New York",G1,10,,KRW OPERATING CORP,7569,54800,0,54800,1,7,0,1,70,101,5,2,1931,992977,229893,5d,371.872451843,8378.72184688,2398738,1533696,1181875,1378,12,40.797677,-73.9684906
306,6001.0,10025,"102 WEST 107 STREET, New York",G1,10,,102 W 107TH ST CORP,7569,37500,0,37500,1,4,0,1,75,99,5,2,1908,994464,230731,5d,362.237857254,7926.4956497,2398738,1533696,1181875,1378,12,40.799986,-73.96310869999999
307,5001.0,10025,"151 WEST 108 STREET, New York",G1,10,C,HOUSING PRESERVATION,12615,46190,0,46190,1,4,0,1,125,90,5,2,1925,994230,231342,5d,459.319974066,13067.6027124,2398738,1533696,1181875,1378,12,40.8016555,-73.9639629
308,1000.0,10025,"611 WEST 113 STREET, New York",G7,10,X,TRUSTEES OF COLUMBIA,7500,0,0,0,0,0,0,0,0,0,5,5,0,993642,233165,5c,361.285915588,7917.52855171,2398738,1533696,1181875,1378,12,40.806649,-73.96606799999999
309,5000.0,10025,"204 WEST 102 STREET, New York",G1,10,P,OFECK-NIR LLC,4230,8460,0,8460,1,2,0,1,21,100,5,0,1931,993029,229976,5d,290.021380928,4426.29379546,2398738,1533696,1181875,1378,12,40.79761240000001,-73.96846099999999
310,5000.0,10025,"AMSTERDAM AVENUE, New York",G7,10,,PHIPPS AFFORDABLE II,3526,0,0,0,0,0,0,0,0,0,0,5,0,994297,232321,5d,287.032641072,4166.27774237,2398738,1533696,1181875,1378,12,40.8134111,-73.9562384
311,5001.0,10025,"143 WEST 108 STREET, New York",G1,10,C,HOUSING PRESERVATION,10092,45000,0,45000,1,5,0,1,100,90,5,2,1925,994394,231251,5d,408.10576566199995,10405.5759383,2398738,1533696,1181875,1378,12,40.801406,-73.9633695
312,1002.0,10025,"WEST 115 STREET, New York",G7,10,X,TRUSTEES OF COLUMBIAU,6500,0,0,0,0,0,0,0,0,0,5,5,0,995188,232724,5c,327.96934722,6291.65833445,2398738,1533696,1181875,1378,12,40.8040616,-73.95658519999999
313,3001.0,10026,"129 WEST 112 STREET, New York",G7,10,P,NY PARK HOLDING LLC,6055,0,0,0,0,0,0,0,0,0,5,5,0,997212,230887,6b,326.509901766,6207.12802896,2162970,1012494,939703,1075,25,40.800416,-73.953233
314,2000.0,10026,"111 WEST 115 STREET, New York",G7,10,C,HOUSING PRESERVATION,2523,0,0,0,0,0,0,0,0,0,5,5,0,997895,231406,6b,254.20617448599998,2601.66435639,2162970,1012494,939703,1075,25,40.798553,-73.943052
315,1000.0,10026,"7 WEST 118 STREET, New York",G7,10,P,VICTORY ONE HOUSINGDE,2750,0,0,0,0,0,0,0,0,0,5,5,0,999184,231636,6b,260.134140322,2947.23961383,2162970,1012494,939703,1075,25,40.8023566,-73.9459285
316,2000.0,10026,"113 WEST 115 STREET, New York",G7,10,C,HOUSING PRESERVATION,2523,0,0,0,0,0,0,0,0,0,5,5,0,997873,231418,6b,251.85861507799999,2482.56531168,2162970,1012494,939703,1075,25,40.79854330000001,-73.94299409999999
317,1000.0,10026,"146 WEST 118 STREET, New York",G7,10,P,MALCOLM SHABAZZ GARDE,9971,0,0,0,1,0,0,0,0,0,0,5,0,997890,232160,6b,561.066082475,9971.18428936,2162970,1012494,939703,1075,25,40.803882,-73.95072990000001
318,1000.0,10026,"9 WEST 118 STREET, New York",G7,10,P,VICTORY ONE HOUSINGDE,2800,0,0,0,0,0,0,0,0,0,5,5,0,999160,231649,6b,255.139671302,2695.41873838,2162970,1012494,939703,1075,25,40.802483,-73.94613799999999
319,2000.0,10026,"109 WEST 115 STREET, New York",G7,10,C,HOUSING PRESERVATION,2523,0,0,0,0,0,0,0,0,0,5,5,0,997917,231394,6b,252.45999637,2513.06121328,2162970,1012494,939703,1075,25,40.7985928,-73.9431121
320,2001.0,10027,"223 ST NICHOLAS AVENUE, New York",G1,10,P,"LADERA, LLC",10817,32451,451,32000,1,2,0,2,89,149,5,2,1989,997162,233668,6a,486.222871073,11471.6069618,2089466,1292666,1275000,1128,19,40.808038,-73.953363
321,2001.0,10027,"311 WEST 121 STREET, New York",G7,10,P,JENCO 121 LLC,2523,0,0,0,0,0,0,0,0,0,5,5,0,997058,233711,6a,261.340893243,2665.87139736,2089466,1292666,1275000,1128,19,40.808153,-73.953733
322,2000.0,10027,"62 WEST 126 STREET, New York",G7,10,P,BVK 55 WEST 125TH STR,1873,0,0,0,0,0,0,0,0,0,5,5,0,999745,233580,6a,239.812780499,1899.50356812,2089466,1292666,1275000,1128,19,40.807786,-73.94403
323,2000.0,10027,"64 EAST 126 STREET, New York",G7,10,P,BVK 55 WEST 125TH STR,1874,0,0,0,0,0,0,0,0,0,5,5,0,999728,233589,6a,240.780263322,1948.20421609,2089466,1292666,1275000,1128,19,40.8058726,-73.9393054
324,2001.0,10027,"117 WEST 124 STREET, New York",G7,10,P,FDB AQUISITION LLC,2523,225,0,225,1,1,0,1,15,15,5,0,1950,999012,233524,6a,249.498926818,2570.63251984,2089466,1292666,1275000,1128,19,40.8076409,-73.946664
