	CB2010	ZipCode	Address	BldgClass	LandUse	OwnerType	OwnerName	LotArea	BldgArea	RetailArea	GarageArea	NumBldgs	NumFloors	UnitsRes	UnitsTotal	BldgFront	BldgDepth	LotType	BsmtCode	YearAlter1	XCoord	YCoord	ZoneMap	SHAPE_Leng	SHAPE_Area	Avg. listing price	Avg. sales price	Median sales price	Price per sqft	Trulia popularity	lat	lng
224	4000	10016	"EAST 39 STREET, New York"	G6	10		616 FIRST REALTY CORP	32364	0	0	0	0	0	0	0	0	0	4	5	0	992171	211577	8d	734.2224643	33313.79093	1934550	1266856	1155000	1376	13	40.7493643	-73.9770494
225	2005	10016	"669 2 AVENUE, New York"	G7	10		S & M ENTERPRISES	1573	0	0	0	1	0	0	0	0	0	5	5	0	991155	211211	8d	208.8251173	1701.890588	1934550	1266856	1155000	1376	13	40.746396	-73.9750789
226	2005	10016	"671 2 AVENUE, New York"	G7	10		S & M ENTERPRISES	1840	0	0	0	0	0	0	0	0	0	5	5	0	991157	211233	8d	249.2983727	2000.73053	1934550	1266856	1155000	1376	13	40.746453	-73.975075
227	1000	10017	"213 EAST 43 STREET, New York"	G1	10		BLDG 44 DEVELOPERS LL	7531	50120	0	50120	1	10	0	1	50	100	4	0	2015	991762	213005	8d	515.713438	7917.266843	2055206	1157000	1115000	1332	16	40.7514255	-73.972943
228	1013	10017	"131 EAST 47 STREET, New York"	G1	10		LEX 47TH DEVELOPMENT	10545	67246	5846	55940	4	11	0	1	55	100	5	2	1971	991749	214174	8d	411.0632151	10556.29862	2055206	1157000	1115000	1332	16	40.7545689	-73.973009
229	2000	10017	"344 EAST 46 STREET, New York"	G7	10	P	REPUBLIC OF TURKEY	4016	0	0	0	1	0	0	0	0	0	5	5	0	992935	213038	8d	284.6121594	4073.764509	2055206	1157000	1115000	1332	16	40.751411	-73.968656
230	3000	10017	"308 EAST 48 STREET, New York"	G1	10		310 COMPANY LLC	12552	61700	0	61200	1	4	0	1	125	100	5	2	1985	992866	213673	8d	456.7180097	12882.57892	2055206	1157000	1115000	1332	16	40.753148	-73.9689099
231	2002	10018	"462 10 AVENUE, New York"	G6	10	P	SHERWOOD 36 ASSOCIATE	2467	0	0	0	0	0	0	0	0	0	5	5	0	984798	214555	8d	261.0639858	2795.362502	5174687	1345000	1070000	1661	41	40.755577	-73.998007
232	3002	10018	"441 WEST 37 STREET, New York"	G2	10	P	D SOLNICK DESIGN & DE	2469	4375	0	0	1	2	0	1	25	70	5	1	1984	985181	214800	8d	255.5067119	2580.399186	5174687	1345000	1070000	1661	41	40.7562683	-73.9966273
233	2000	10018	"451 9 AVENUE, New York"	G6	10		"451 9TH AVENUE,"	24192	0	0	0	0	0	0	0	0	0	3	5	0	985376	214164	8d	725.0926222	26271.34821	5174687	1345000	1070000	1661	41	40.754509	-73.995944
234	1039	10018	"512 WEST 36 STREET, New York"	G7	10		511 WEST 35TH STREET	2469	0	0	0	0	0	0	0	0	0	5	5	0	984499	214706	8d	253.25491	2516.729785	5174687	1345000	1070000	1661	41	40.755996	-73.999106
235	1015	10018	"547 WEST 38 STREET, New York"	G7	10		540 WEST 39 LLC	12344	0	0	0	0	0	0	0	0	0	5	5	0	984457	215499	8d	446.505652	12296.15769	5174687	1345000	1070000	1661	41	40.758197	-73.999092
236	1004	10018	"545 WEST 37 STREET, New York"	G1	10		PANORAMIC HUDSON LLC	2469	350	0	350	1	1	0	1	25	94	5	0	1920	984373	215251	8d	253.2074016	2546.994566	5174687	1345000	1070000	1661	41	40.7574988	-73.9995544
237	1039	10018	"506 WEST 36 STREET, New York"	G7	10	P	511 WEST 35TH STREET	7406	0	0	0	0	0	0	0	0	0	5	5	0	984543	214682	8d	357.209061	7815.238851	5174687	1345000	1070000	1661	41	40.75593	-73.998947
238	3003	10018	"434 WEST 37 STREET, New York"	G7	10	P	EXG 430W37LLC	4937	0	0	0	0	0	0	0	0	0	5	5	0	985160	214634	8d	305.4475484	5145.12211	5174687	1345000	1070000	1661	41	40.755805	-73.996712
239	2002	10018	"452 10 AVENUE, New York"	G6	10	P	SHERWOOD 36 ASSOCIATE	2475	0	0	0	0	0	0	0	0	0	3	5	0	984811	214578	8d	260.1662536	2748.909248	5174687	1345000	1070000	1661	41	40.7554257	-73.9981732
240	1015	10018	"535 WEST 38 STREET, New York"	G2	10	P	528-534 WEST 39 L.L.C	19800	51845	0	51845	1	4	0	1	100	198	4	2	2000	984656	215503	8d	704.269577	19172.25896	5174687	1345000	1070000	1661	41	40.758121	-73.998734
241	1015	10018	"514 WEST 38 STREET, New York"	G1	10	P	MORLOU REALTY ASSOCIA	14225	14200	0	14200	1	1	0	2	65	197	4	0	1969	984767	215407	8d	593.8688713	14172.01636	5174687	1345000	1070000	1661	41	40.7578629	-73.9981333
242	2002	10018	"452 10 AVENUE, New York"	G6	10	P	SHERWOOD 36 ASSOCIATE	12333	0	0	0	3	0	0	0	0	0	5	5	0	984762	214489	8d	454.2052709	12793.51323	5174687	1345000	1070000	1661	41	40.7554257	-73.9981732
243	1039	10018	"451 10 AVENUE, New York"	G6	10	P	"SUPERPARK REALTY, LLC"	17275	0	0	0	0	0	0	0	0	0	3	5	0	984557	214569	8d	549.5480338	17452.93918	5174687	1345000	1070000	1661	41	40.755614	-73.998896
244	3003	10018	"430 WEST 37 STREET, New York"	G1	10	P	EXG 430W37LLC	4937	18702	0	17702	1	4	0	1	50	98	5	2	1925	985204	214610	8d	306.5740655	5202.871665	5174687	1345000	1070000	1661	41	40.7557461	-73.9965501
245	1004	10018	"462 11 AVENUE, New York"	G1	10	P	BIFROST LAND LLC	14810	4938	4938	0	4	2	0	1	25	99	5	2	1920	984261	215416	8d	501.6258791	15067.44116	5174687	1345000	1070000	1661	41	40.757841	-74.000075
246	2006	10018	"405 WEST 38 STREET, New York"	G6	10	P	"509 NINTH AVENUE, LL"	3184	0	0	0	0	0	0	0	0	0	5	5	0	985682	214821	8d	336.8786239	4083.342613	5174687	1345000	1070000	1661	41	40.7561835	-73.99467
247	1003	10018	"310 WEST 39 STREET, New York"	G1	10	P	LIBSHAP REALTY CORP	4937	27473	0	27473	1	6	0	1	50	99	5	2	1940	986457	214505	8d	303.9062647	5138.154716	5174687	1345000	1070000	1661	41	40.7554405	-73.9920445
248	2002	10018	"554 10 AVENUE, New York"	G7	10	P	COVENANT HOUSE	2528	0	0	0	0	0	0	0	0	0	3	5	0	985417	215704	8d	209.5168419	2592.992296	5174687	1345000	1070000	1661	41	40.758731	-73.99578
249	1004	10018	"525 11 AVENUE, New York"	G1	10	P	NYC TRANSITY AUTHORIT	158000	613699	0	613699	1	2	0	1	185	800	3	5	1968	984127	216326	8c	2010.901146	161205.9942	5174687	1345000	1070000	1661	41	40.760454	-74.0004359
250	1005	10018	"495 11 AVENUE, New York"	G7	10	C	DCAS	24687	0	0	0	0	0	0	0	0	0	3	5	0	984300	215937	8d	650.8145812	25149.00327	5174687	1345000	1070000	1661	41	40.7594909	-74.0002809
251	1009	10018	"476 11 AVENUE, New York"	G7	10	P	555 WEST 38 LLC	22225	0	0	0	0	0	0	0	0	0	3	5	0	984366	215601	8d	646.9547663	22186.70596	5174687	1345000	1070000	1661	41	40.7584215	-73.9999198
252	2006	10019	"631 WEST 50 STREET, New York"	G6	10	P	"JAFROG REALTY, LLC"	7590	0	0	0	0	0	0	0	0	0	5	5	0	985371	218600	8c	360.296438	7939.208845	3344578	1374868	1276500	1544	8	40.766689	-73.995941
253	2006	10019	"638 WEST 51 STREET, New York"	G6	10	P	ENTERPRISE 51 PARKING	5021	0	0	0	1	0	0	0	0	0	3	5	0	985321	218744	8c	308.9984569	5426.403964	3344578	1374868	1276500	1544	8	40.767079	-73.9961189
254	2006	10019	"634 WEST 51 STREET, New York"	G6	10	P	ENTERPRISE 51 PARKING	5021	0	0	0	0	0	0	0	0	0	5	5	0	985366	218719	8c	298.4785867	4897.596962	3344578	1374868	1276500	1544	8	40.767012	-73.99596
255	2006	10019	"622 WEST 51 STREET, New York"	G6	10	P	"JAFROG REALTY, LLC"	17550	0	0	0	0	0	0	0	0	0	4	5	0	985438	218646	8c	661.463702	17851.47098	3344578	1374868	1276500	1544	8	40.766799	-73.995685
256	4001	10019	"WEST 49 STREET, New York"	G7	10	P	49 WEST ASSOCIATES LL	2510	0	0	0	0	0	0	0	0	0	5	5	0	986852	217301	8c	257.8547241	2570.073587	3344578	1374868	1276500	1544	8	40.7621306	-73.9876675
257	1000	10019	"304 WEST 49 STREET, New York"	G1	10		304 WEST 49TH GARAGE	5028	28245	0	28245	1	6	0	1	50	100	5	2	1930	987760	216799	8c	313.5706832	5460.743692	3344578	1374868	1276500	1544	8	40.7617466	-73.9873301
258	2000	10019	"WEST 52 STREET, New York"	G6	10		JAY B. WEST LLC	9500	0	0	0	0	0	0	0	0	0	4	5	0	987771	217681	8c	556.8214208	9665.400238	3344578	1374868	1276500	1544	8	40.7641402	-73.9866172
259	1006	10019	"505 WEST 57 STREET, New York"	G2	10	P	COLON COMPANY LLC	4100	11380	0	9429	1	3	0	1	25	161	5	0	1984	987340	219679	8c	386.3939904	4302.033674	3344578	1374868	1276500	1544	8	40.7697112	-73.9888215
260	2005	10019	"612 WEST 52 STREET, New York"	G1	10	P	PARK VIEW REALTY ASSO	10042	34823	0	0	2	3	0	1	25	100	5	0	2004	985645	218863	8c	404.0127294	10201.57458	3344578	1374868	1276500	1544	8	40.7674953	-73.9947928
261	3000	10019	"411 WEST 55 STREET, New York"	G1	10		55TH STREET LLC	5325	30432	0	30432	1	6	0	1	50	103	5	2	1911	987786	218756	8c	312.5949069	5364.145169	3344578	1374868	1276500	1544	8	40.767111	-73.9872319
262	4000	10019	"792 10 AVENUE, New York"	G1	10		23-24 ASSOCIATES LLC	7530	15000	0	15000	1	2	0	1	100	75	3	2	1983	987018	218583	8c	357.8860626	7839.012082	3344578	1374868	1276500	1544	8	40.766643	-73.990001
263	2005	10019	"629 WEST 51 STREET, New York"	G7	10		51ST STREET REALTY IN	7510	1000	0	0	1	1	0	0	0	20	5	5	2008	985476	218841	8c	356.2075955	7775.375325	3344578	1374868	1276500	1544	8	40.7674585	-73.9955557
264	3001	10019	"417 WEST 54 STREET, New York"	G2	10		AUTOMOBILE CLUB NY	9000	18034	0	18034	1	2	0	4	75	125	5	2	1987	987610	218564	8c	397.0291106	9313.01784	3344578	1374868	1276500	1544	8	40.766604	-73.987868
265	2006	10019	"623 WEST 50 STREET, New York"	G7	10		JOSSELYN ESTATES LTD	5021	0	0	0	0	0	0	0	0	0	5	5	0	985468	218546	8c	302.3074101	4945.468278	3344578	1374868	1276500	1544	8	40.766538	-73.995585
266	2006	10019	"614 WEST 51 STREET, New York"	G7	10		JOSSELYN ESTATES LTD	9998	0	0	0	0	0	0	0	0	0	5	5	0	985541	218622	8c	393.9896342	9697.265874	3344578	1374868	1276500	1544	8	40.766745	-73.995332
267	4000	10019	"446 WEST 54 STREET, New York"	G2	10		"446 WEST 54TH STREET,"	2510	4450	0	2450	1	2	0	1	25	98	5	0	1995	987244	218576	8c	255.0156391	2514.752378	3344578	1374868	1276500	1544	8	40.7666635	-73.9892602
268	1004	10019	"677 11 AVENUE, New York"	G6	10		677 ELEVENTH AVENUE R	10057	0	0	0	0	0	0	0	0	0	5	5	0	985476	218073	8c	456.8819848	10082.92563	3344578	1374868	1276500	1544	8	40.7649833	-73.9956939
269	1002	10019	"225 WEST 49 STREET, New York"	G1	10		"ASTOR OPERATING CO.,"	7530	27618	0	27618	1	4	0	1	75	42	5	2	1920	988328	216666	8c	353.9895963	7597.619055	3344578	1374868	1276500	1544	8	40.7613632	-73.98528
270	4000	10019	"WEST END AVENUE, New York"	G6	10		"CRP/EXTELL PARCEL N,"	47445	0	0	0	1	0	0	0	0	0	5	5	0	986539	220775	8c	923.9138393	52637.73072	3344578	1374868	1276500	1544	8	40.7869408	-73.9792876
271	1000	10019	"23 WEST 55 STREET, New York"	G1	10		LFG ENTERPRISES	4267	54420	1000	53420	1	12	0	1	43	100	5	2	1989	990889	217032	8c	300.1826403	4641.807805	3344578	1374868	1276500	1544	8	40.7623726	-73.9760453
272	4001	10021	"115 EAST 75 STREET, New York"	G1	10		"DUBOW, BRUCE F/B/O"	7152	21770	1190	20580	1	4	0	2	70	96	5	2	1915	995013	220821	8c	350.1685368	7363.56467	5581974	2063673	1325000	1641	11	40.7727698	-73.9611419
273	5000	10021	"177 EAST 73 STREET, New York"	G1	10		177 EAST 73RD ST NY A	4087	17232	0	17232	1	5	0	1	40	96	5	2	1920	995176	220126	8c	293.2899575	4327.577934	5581974	2063673	1325000	1641	11	40.7708422	-73.9605561
274	3000	10021	"434 EAST 77 STREET, New York"	G1	10	P	434 EAST 77TH STREET	5108	25541	0	25541	1	3	0	1	25	204	4	2	2005	997461	219826	9a	461.4623622	4742.668482	5581974	2063673	1325000	1641	11	40.628742	-74.0249332
275	5001	10021	"182 EAST 73 STREET, New York"	G1	10		182 EAST 73RD STREET	2554	12145	60	12085	1	5	0	2	25	102	5	2	1910	995120	219976	8c	267.0359115	2895.049764	5581974	2063673	1325000	1641	11	40.7704643	-73.9607592
276	6000	10021	"523 EAST 72 STREET, New York"	G1	10	P	ONE EAST RIVER PLACE	8262	14718	0	14718	1	2	0	1	75	110	5	2	1986	997515	218534	9a	372.8418973	8356.771472	5581974	2063673	1325000	1641	11	40.7666881	-73.9522218
277	6000	10021	"524 EAST 73 STREET, New York"	G1	10		"RIVER COMPANY, L.L.C"	7063	41658	0	41658	1	6	0	1	75	94	5	2	1990	997565	218624	9a	339.4681742	7105.169089	5581974	2063673	1325000	1641	11	40.7667367	-73.9519255
278	7000	10021	"332 EAST 76 STREET, New York"	G1	10		TAMGOLD GARAGE CORP	12771	47500	425	47075	1	3	0	3	125	102	5	2	1930	996473	220132	9a	461.2098293	13203.78278	5581974	2063673	1325000	1641	11	40.7708896	-73.9558673
279	5000	10021	"355 EAST 76 STREET, New York"	G1	10		EAST 76 STREET GARAGE	7599	41814	0	41414	1	6	0	2	74	102	5	2	1929	996769	220150	9a	359.0079374	7831.964353	5581974	2063673	1325000	1641	11	40.7709204	-73.954807
280	2003	10022	"154 EAST 53 STREET, New York"	G1	10		METROPOLITAN LIFE INS	5020	38602	0	38602	1	8	0	1	50	96	5	2	1988	992498	215366	8d	311.4429854	5353.046089	5082985	1996897	1752500	1497	1	40.7577435	-73.9702474
281	4000	10022	"417 EAST 55 STREET, New York"	G1	10		"JPMORGAN CHASE BANK,"	24960	65700	24000	41700	1	2	0	2	248	100	5	2	1949	994651	214949	8d	700.8982464	25479.897	5082985	1996897	1752500	1497	1	40.756657	-73.962448
282	4001	10022	"450 EAST 51 STREET, New York"	G1	10		ONE BEEKMAN PLACE INC	19520	19520	0	19520	1	1	0	1	0	0	5	5	2001	994169	213718	8d	779.4663112	20052.49364	5082985	1996897	1752500	1497	1	40.753274	-73.964207
283	1000	10022	"EAST 53 STREET, New York"	G6	10		245 EAST 53RD STREET	2510	0	0	0	0	0	0	0	0	0	5	5	0	993223	215144	8d	255.5380225	2475.210719	5082985	1996897	1752500	1497	1	40.7576288	-73.9692226
284	1000	10022	"240 EAST 54 STREET, New York"	G1	10		E. 54TH STREET PARTNE	10041	38000	0	37000	1	3	0	1	100	100	5	2	1925	993263	215241	8d	402.046911	10096.1717	5082985	1996897	1752500	1497	1	40.7574579	-73.9674637
285	1000	10022	"342 EAST 59 STREET, New York"	G1	10		BRAUSE 34059 PROPERTY	7531	41586	0	41586	1	6	0	1	75	92	5	2	1900	994560	216059	8d	358.520174	7850.794108	5082985	1996897	1752500	1497	1	40.7596624	-73.9626136
286	6003	10022	"EAST 60 STREET, New York"	G6	10		ADHP HOUSING DEVELOPM	3749	0	0	0	0	0	0	0	0	0	3	5	0	994629	216511	8c	274.9861035	3808.966925	5082985	1996897	1752500	1497	1	40.761997	-73.9657066
287	2003	10022	"403 EAST 60 STREET, New York"	G1	10		100 VARICK REALTY LLC	7531	40686	0	40686	1	6	0	1	75	100	5	2	1929	995112	216231	8c	356.580432	7728.518451	5082985	1996897	1752500	1497	1	40.7600672	-73.9606134
288	1000	10023	"161 WEST 61 STREET, New York"	G1	10	P	WEST 62ND STREET GARA	10996	12350	0	12350	1	2	0	1	95	65	3	2	1987	988064	220438	8c	404.4643171	10206.02246	5806993	1927529	1300000	1866	3	40.7715251	-73.9858662
289	5002	10023	"320 AMSTERDAM AVENUE, New York"	G1	10		BARBARA MILLER LIMITE	10217	50205	10000	40205	1	5	0	1	100	98	3	2	1970	989682	223773	8c	416.4009142	10835.62423	5806993	1927529	1300000	1866	3	40.780879	-73.980368
290	5000	10024	"203 WEST 77 STREET, New York"	G1	10		"FEIG FAMILY HOLDINGS,"	2554	14274	0	14274	1	6	0	1	25	95	5	2	1920	989883	224268	8c	261.0060282	2662.573136	5044369	2115210	1777500	1505	5	40.7822035	-73.9796875
291	5000	10024	"214 WEST 80 STREET, New York"	G1	10		214-16 WEST 80TH LLC	4920	28186	0	28186	1	6	0	1	48	102	5	2	1940	990068	224935	5d	308.9262922	5128.408187	5044369	2115210	1777500	1505	5	40.7840713	-73.9789845
292	4000	10024	"147 WEST 83 STREET, New York"	G1	10	P	BILLIG PARKING GARAGE	7663	35315	0	35315	1	4	0	1	75	94	5	2	1910	991174	225413	5d	357.4170459	7778.137047	5044369	2115210	1777500	1505	5	40.7855438	-73.9753047
293	4000	10024	"157 WEST 83 STREET, New York"	G1	10	P	BILLIG REALTY CO	6054	32568	0	32568	1	5	0	1	59	92	5	2	1931	991080	225465	5d	326.0177025	6149.932118	5044369	2115210	1777500	1505	5	40.7855109	-73.9753392
294	4001	10024	"138 WEST 83 STREET, New York"	G1	10		"MEDICI,"	1635	3028	0	1635	1	2	0	2	16	89	5	0	2003	991110	225266	5d	243.1863537	1626.635208	5044369	2115210	1777500	1505	5	40.7849607	-73.9752286
295	3000	10024	"137 WEST 89 STREET, New York"	G1	10	P	MANCE GROUP LLC	5034	24320	0	24320	1	5	0	1	50	95	5	2	1910	991859	226877	5d	293.9981072	4837.442341	5044369	2115210	1777500	1505	5	40.7894089	-73.9725218
296	4000	10024	"153 WEST 83 STREET, New York"	G1	10	P	BILLIG PARKING GARAGE	2043	9800	0	9800	1	5	0	1	20	85	5	2	1987	991132	225436	5d	247.4172597	2074.174246	5044369	2115210	1777500	1505	5	40.785445	-73.975131
297	4001	10024	"AMSTERDAM AVENUE, New York"	G6	10	P	82 GFG LLC	2450	0	0	0	1	0	0	1	0	0	5	5	0	990803	225312	5d	261.0519897	2824.278217	5044369	2115210	1777500	1505	5	40.8134111	-73.9562384
298	5000	10024	"267 WEST 87 STREET, New York"	G1	10	P	RIVERVIEW OPERATING C	10070	49600	0	49600	2	7	0	2	100	101	5	2	1916	990731	226905	5d	413.5468416	10677.19303	5044369	2115210	1777500	1505	5	40.7894498	-73.9765162
299	3000	10025	"110 COLUMBUS AVENUE, New York"	G1	10	P	TRINITY HOUSING CO.	17465	32425	0	32425	1	2	0	1	146	86	5	5	1969	992443	227260	5d	544.1235855	18229.26267	2398738	1533696	1181875	1378	12	40.790443	-73.97039
300	7001	10025	"214 WEST 95 STREET, New York"	G1	10		"214 PARKING, LLC"	5700	33130	0	33130	1	6	0	1	63	102	5	2	2006	992074	228381	5d	331.9249595	5784.209165	2398738	1533696	1181875	1378	12	40.7935168	-73.9717943
301	5001	10025	"204 WEST 101 STREET, New York"	G1	10		KRW OPERATING CORP	9750	45665	0	44415	1	5	0	1	78	114	5	0	1927	992892	229746	5d	414.3766524	10048.54556	2398738	1533696	1181875	1378	12	40.7972837	-73.9687758
302	2002	10025	"9 WEST 100 STREET, New York"	G1	10	P	"LIBERMAN, ROBERT"	5046	16488	0	16488	1	3	0	1	50	101	5	2	1920	994431	228795	5d	406.9491238	5687.492603	2398738	1533696	1181875	1378	12	40.794649	-73.96322
303	5001	10025	"103 WEST 108 STREET, New York"	G1	10	C	HOUSING PRESERVATION	7569	21800	0	0	1	3	0	1	75	101	5	0	1929	994667	231099	5d	363.8483356	8105.115135	2398738	1533696	1181875	1378	12	40.8009748	-73.9623742
304	4000	10025	"234 WEST 108 STREET, New York"	G1	10	P	BILLIG REALTY CO. LLC	5004	19550	0	19550	1	4	0	1	50	100	5	2	1984	993465	231584	5d	308.5483377	5222.65358	2398738	1533696	1181875	1378	12	40.8023361	-73.9667393
305	5000	10025	"205 WEST 101 STREET, New York"	G1	10		KRW OPERATING CORP	7569	54800	0	54800	1	7	0	1	70	101	5	2	1931	992977	229893	5d	371.8724518	8378.721847	2398738	1533696	1181875	1378	12	40.797677	-73.9684906
306	6001	10025	"102 WEST 107 STREET, New York"	G1	10		102 W 107TH ST CORP	7569	37500	0	37500	1	4	0	1	75	99	5	2	1908	994464	230731	5d	362.2378573	7926.49565	2398738	1533696	1181875	1378	12	40.799986	-73.9631087
307	5001	10025	"151 WEST 108 STREET, New York"	G1	10	C	HOUSING PRESERVATION	12615	46190	0	46190	1	4	0	1	125	90	5	2	1925	994230	231342	5d	459.3199741	13067.60271	2398738	1533696	1181875	1378	12	40.8016555	-73.9639629
308	1000	10025	"611 WEST 113 STREET, New York"	G7	10	X	TRUSTEES OF COLUMBIA	7500	0	0	0	0	0	0	0	0	0	5	5	0	993642	233165	5c	361.2859156	7917.528552	2398738	1533696	1181875	1378	12	40.806649	-73.966068
309	5000	10025	"204 WEST 102 STREET, New York"	G1	10	P	OFECK-NIR LLC	4230	8460	0	8460	1	2	0	1	21	100	5	0	1931	993029	229976	5d	290.0213809	4426.293795	2398738	1533696	1181875	1378	12	40.7976124	-73.968461
310	5000	10025	"AMSTERDAM AVENUE, New York"	G7	10		PHIPPS AFFORDABLE II	3526	0	0	0	0	0	0	0	0	0	0	5	0	994297	232321	5d	287.0326411	4166.277742	2398738	1533696	1181875	1378	12	40.8134111	-73.9562384
311	5001	10025	"143 WEST 108 STREET, New York"	G1	10	C	HOUSING PRESERVATION	10092	45000	0	45000	1	5	0	1	100	90	5	2	1925	994394	231251	5d	408.1057657	10405.57594	2398738	1533696	1181875	1378	12	40.801406	-73.9633695
312	1002	10025	"WEST 115 STREET, New York"	G7	10	X	TRUSTEES OF COLUMBIAU	6500	0	0	0	0	0	0	0	0	0	5	5	0	995188	232724	5c	327.9693472	6291.658334	2398738	1533696	1181875	1378	12	40.8040616	-73.9565852
313	3001	10026	"129 WEST 112 STREET, New York"	G7	10	P	NY PARK HOLDING LLC	6055	0	0	0	0	0	0	0	0	0	5	5	0	997212	230887	6b	326.5099018	6207.128029	2162970	1012494	939703	1075	25	40.800416	-73.953233
314	2000	10026	"111 WEST 115 STREET, New York"	G7	10	C	HOUSING PRESERVATION	2523	0	0	0	0	0	0	0	0	0	5	5	0	997895	231406	6b	254.2061745	2601.664356	2162970	1012494	939703	1075	25	40.798553	-73.943052
315	1000	10026	"7 WEST 118 STREET, New York"	G7	10	P	VICTORY ONE HOUSINGDE	2750	0	0	0	0	0	0	0	0	0	5	5	0	999184	231636	6b	260.1341403	2947.239614	2162970	1012494	939703	1075	25	40.8023566	-73.9459285
316	2000	10026	"113 WEST 115 STREET, New York"	G7	10	C	HOUSING PRESERVATION	2523	0	0	0	0	0	0	0	0	0	5	5	0	997873	231418	6b	251.8586151	2482.565312	2162970	1012494	939703	1075	25	40.7985433	-73.9429941
317	1000	10026	"146 WEST 118 STREET, New York"	G7	10	P	MALCOLM SHABAZZ GARDE	9971	0	0	0	1	0	0	0	0	0	0	5	0	997890	232160	6b	561.0660825	9971.184289	2162970	1012494	939703	1075	25	40.803882	-73.9507299
318	1000	10026	"9 WEST 118 STREET, New York"	G7	10	P	VICTORY ONE HOUSINGDE	2800	0	0	0	0	0	0	0	0	0	5	5	0	999160	231649	6b	255.1396713	2695.418738	2162970	1012494	939703	1075	25	40.802483	-73.946138
319	2000	10026	"109 WEST 115 STREET, New York"	G7	10	C	HOUSING PRESERVATION	2523	0	0	0	0	0	0	0	0	0	5	5	0	997917	231394	6b	252.4599964	2513.061213	2162970	1012494	939703	1075	25	40.7985928	-73.9431121
320	2001	10027	"223 ST NICHOLAS AVENUE, New York"	G1	10	P	"LADERA, LLC"	10817	32451	451	32000	1	2	0	2	89	149	5	2	1989	997162	233668	6a	486.2228711	11471.60696	2089466	1292666	1275000	1128	19	40.808038	-73.953363
321	2001	10027	"311 WEST 121 STREET, New York"	G7	10	P	JENCO 121 LLC	2523	0	0	0	0	0	0	0	0	0	5	5	0	997058	233711	6a	261.3408932	2665.871397	2089466	1292666	1275000	1128	19	40.808153	-73.953733
322	2000	10027	"62 WEST 126 STREET, New York"	G7	10	P	BVK 55 WEST 125TH STR	1873	0	0	0	0	0	0	0	0	0	5	5	0	999745	233580	6a	239.8127805	1899.503568	2089466	1292666	1275000	1128	19	40.807786	-73.94403
323	2000	10027	"64 EAST 126 STREET, New York"	G7	10	P	BVK 55 WEST 125TH STR	1874	0	0	0	0	0	0	0	0	0	5	5	0	999728	233589	6a	240.7802633	1948.204216	2089466	1292666	1275000	1128	19	40.8058726	-73.9393054
324	2001	10027	"117 WEST 124 STREET, New York"	G7	10	P	FDB AQUISITION LLC	2523	225	0	225	1	1	0	1	15	15	5	0	1950	999012	233524	6a	249.4989268	2570.63252	2089466	1292666	1275000	1128	19	40.8076409	-73.946664
325	2002	10027	"160 WEST 124 STREET, New York"	G1	10		HARLEM PARK ASSOC. LL	10092	37600	0	37600	1	4	0	1	100	95	5	2	1910	998554	233597	6a	403.2162751	10155.81672	2089466	1292666	1275000	1128	19	40.8078613	-73.9483129
326	2000	10027	"78 WEST 126 STREET, New York"	G7	10	P	EVANGELICAL LUTHERAN	2498	0	0	0	0	0	0	0	0	0	5	5	0	999633	233642	6a	253.5110155	2590.853315	2089466	1292666	1275000	1128	19	40.8081708	-73.9443455
327	2000	10027	"WEST 129 STREET, New York"	G7	10	O	CITY OF NEW YORK	1998	0	0	0	0	0	0	0	0	0	5	5	0	1000636	234158	6a	247.316277	2073.187158	2089466	1292666	1275000	1128	19	40.8129648	-73.9498725
328	2002	10027	"3 WEST 128 STREET, New York"	G7	10		3 W 128 LLC	3497	0	0	0	0	0	0	0	0	0	5	5	0	1000536	233919	6a	272.9888852	3565.686927	2089466	1292666	1275000	1128	19	40.808725	-73.941186
329	2001	10027	"553 WEST 133 STREET, New York"	G1	10		THE TRUSTEES OF COLUM	20183	28656	0	14328	1	2	0	4	85	200	4	2	1926	996680	237629	6a	642.3956909	20465.59855	2089466	1292666	1275000	1128	19	40.8189009	-73.955083
330	1007	10027	"2298 JOE DIMAGGIO HIGHWAY, New York"	G7	10		"2290 12TH AVENUE    ,"	3666	0	0	0	0	0	0	0	0	0	3	5	0	995325	237661	5c	276.4764362	3924.652545	2089466	1292666	1275000	1128	19	40.7754616	-73.9915197
331	2003	10027	"423 WEST 126 STREET, New York"	G6	10	P	126 COLUMBIA TOWER 2	5881	0	0	0	0	0	0	0	0	0	4	5	0	996913	235435	6a	349.4790317	6132.932953	2089466	1292666	1275000	1128	19	40.812902	-73.954228
332	1000	10027	"418 WEST 126 STREET, New York"	G7	10	P	126 COLUMBIA TOWER 1	2575	0	0	0	0	0	0	0	0	0	5	5	0	996845	235235	6a	254.5455189	2625.54737	2089466	1292666	1275000	1128	19	40.812332	-73.954491
333	1000	10027	"416 WEST 126 STREET, New York"	G7	10	P	126 COLUMBIA TOWER 1	2575	0	0	0	0	0	0	0	0	0	5	5	0	996860	235213	6a	255.1627959	2656.837075	2089466	1292666	1275000	1128	19	40.812274	-73.95444
334	1000	10027	"532 WEST 122 STREET, New York"	G1	10		TRUSTEES OF COLUMBIA	9092	40160	0	40160	1	4	0	1	100	86	5	2	2006	995171	234871	5c	401.0561049	10051.54757	2089466	1292666	1275000	1128	19	40.8114463	-73.9604768
